Wall time,Step,Value
1533287074.076078,0,0.0
1533287092.9231994,1,0.0
1533287111.830477,2,0.0
1533287130.736097,3,0.03060000017285347
1533287149.6952515,4,0.14910000562667847
1533287168.740579,5,0.352400004863739
1533287187.840843,6,0.4392000138759613
1533287206.7967591,7,0.5618000030517578
1533287225.7871315,8,0.4668000042438507
1533287245.041502,9,0.28700000047683716
1533287264.0811417,10,0.5760999917984009
1533287283.1040394,11,0.44839999079704285
1533287302.2183785,12,0.6291999816894531
1533287321.339713,13,0.5515999794006348
1533287340.3653228,14,0.5443999767303467
1533287359.35498,15,0.6097999811172485
1533287378.548214,16,0.506600022315979
1533287397.7230208,17,0.6363999843597412
1533287416.8211899,18,0.6414999961853027
1533287436.0656576,19,0.7221999764442444
1533287455.053416,20,0.6394000053405762
1533287474.0245867,21,0.6190000176429749
1533287493.3351347,22,0.6323000192642212
1533287512.5030212,23,0.5924000144004822
1533287531.611263,24,0.657800018787384
1533287551.1377351,25,0.536300003528595
1533287570.4387202,26,0.6456000208854675
1533287589.7785485,27,0.6588000059127808
1533287609.216689,28,0.6129000186920166
1533287628.1626313,29,0.6599000096321106
1533287647.600116,30,0.7365000247955322
1533287666.7169704,31,0.7027999758720398
1533287686.1563547,32,0.6650000214576721
1533287705.3659127,33,0.690500020980835
1533287724.739937,34,0.6751999855041504
1533287744.095769,35,0.697700023651123
1533287763.1808054,36,0.6251000165939331
1533287782.53184,37,0.6496000289916992
1533287801.723881,38,0.6854000091552734
1533287821.0849383,39,0.654699981212616
1533287840.3193872,40,0.6679999828338623
1533287859.5867243,41,0.6129000186920166
1533287879.0110486,42,0.6179999709129333
1533287898.2925427,43,0.6384000182151794
1533287917.4175565,44,0.661899983882904
1533287936.918713,45,0.6373999714851379
1533287956.1801257,46,0.5842999815940857
1533287975.364371,47,0.6466000080108643
1533287994.7081132,48,0.6721000075340271
1533288013.9686503,49,0.7139999866485596
1533288033.4125903,50,0.6730999946594238
1533288052.5135293,51,0.6352999806404114
1533288071.6480541,52,0.6557999849319458
1533288090.7572896,53,0.6352999806404114
1533288109.9876494,54,0.6291999816894531
1533288129.3186793,55,0.6414999961853027
1533288148.646229,56,0.6506999731063843
1533288167.7876785,57,0.6312999725341797
1533288187.0246959,58,0.6679999828338623
1533288206.248795,59,0.6363999843597412
1533288225.428825,60,0.6342999935150146
1533288244.7796519,61,0.6230999827384949
1533288263.997268,62,0.6424999833106995
1533288283.1008277,63,0.6158999800682068
1533288302.4462624,64,0.6352999806404114
1533288321.6962435,65,0.654699981212616
1533288340.8617952,66,0.6414999961853027
1533288360.1148841,67,0.6660000085830688
1533288379.4271452,68,0.6517000198364258
1533288398.6056273,69,0.7314000129699707
1533288417.857192,70,0.6628999710083008
1533288437.0247722,71,0.6669999957084656
1533288456.4926898,72,0.6567999720573425
1533288475.9823189,73,0.6588000059127808
1533288495.1152985,74,0.6414999961853027
1533288514.3521867,75,0.6711000204086304
1533288533.6027837,76,0.6935999989509583
1533288552.9533696,77,0.6527000069618225
1533288572.042671,78,0.6915000081062317
1533288591.2468197,79,0.6812999844551086
1533288610.350276,80,0.6485999822616577
1533288629.6730628,81,0.647599995136261
1533288648.9136555,82,0.6302000284194946
1533288668.1609209,83,0.6496000289916992
1533288687.5557122,84,0.6261000037193298
1533288706.5158367,85,0.7006999850273132
1533288725.7815547,86,0.6711000204086304
1533288745.0027995,87,0.6291999816894531
1533288764.313224,88,0.6987000107765198
1533288783.529395,89,0.6373999714851379
1533288802.9408624,90,0.6251000165939331
1533288822.157776,91,0.6761999726295471
1533288841.4556487,92,0.6679999828338623
1533288860.946148,93,0.6312999725341797
1533288880.1959445,94,0.6966000199317932
1533288899.4390607,95,0.6863999962806702
1533288918.694418,96,0.6599000096321106
1533288937.9431052,97,0.6403999924659729
1533288957.37638,98,0.6230999827384949
1533288976.476665,99,0.6669999957084656
1533288995.7752316,100,0.6363999843597412
1533289015.2564306,101,0.6363999843597412
1533289034.473922,102,0.70169997215271
1533289053.4601588,103,0.657800018787384
1533289072.6558049,104,0.6466000080108643
1533289091.8821173,105,0.657800018787384
1533289111.0848591,106,0.6097999811172485
1533289130.5852,107,0.6200000047683716
1533289149.8405771,108,0.6557999849319458
1533289169.1680624,109,0.697700023651123
1533289188.327072,110,0.6650000214576721
1533289207.6847203,111,0.6639000177383423
1533289226.777719,112,0.6650000214576721
1533289246.1720579,113,0.6599000096321106
1533289265.4361126,114,0.6679999828338623
1533289284.8581765,115,0.6711000204086304
1533289304.175414,116,0.6517000198364258
1533289323.6451733,117,0.6873999834060669
1533289342.9277565,118,0.6711000204086304
1533289362.2834754,119,0.6679999828338623
1533289381.5008667,120,0.6639000177383423
1533289400.695555,121,0.6129000186920166
1533289420.1531157,122,0.6772000193595886
1533289439.2989142,123,0.6352999806404114
1533289458.6979747,124,0.6281999945640564
1533289477.7123165,125,0.6496000289916992
1533289497.2622766,126,0.6057000160217285
1533289516.4505959,127,0.6599000096321106
1533289535.6939478,128,0.6690999865531921
1533289555.0891151,129,0.6660000085830688
1533289574.2626507,130,0.6384000182151794
