Wall time,Step,Value
1533128057.1260183,102,0.6456000208854675
1533128076.1300242,103,0.6190000176429749
1533128095.1562386,104,0.6251000165939331
1533128114.161087,105,0.6557999849319458
1533128133.1254802,106,0.6496000289916992
1533128152.305865,107,0.6261000037193298
1533128171.2401896,108,0.6272000074386597
1533128190.2792525,109,0.6129000186920166
1533128209.3006015,110,0.6660000085830688
1533128228.2842596,111,0.6261000037193298
1533128247.2820282,112,0.6363999843597412
1533128266.358284,113,0.6628999710083008
1533128285.5612538,114,0.6363999843597412
1533128304.5785246,115,0.6996999979019165
1533128323.733065,116,0.6220999956130981
1533128343.0129774,117,0.6363999843597412
1533128361.9252975,118,0.6302000284194946
1533128381.0242395,119,0.6772000193595886
1533128400.0801365,120,0.6342999935150146
1533128419.069201,121,0.6782000064849854
1533128438.056359,122,0.7006999850273132
1533128457.0673206,123,0.6822999715805054
1533128476.018484,124,0.6363999843597412
1533128494.8439898,125,0.6721000075340271
1533128514.4237437,126,0.6700999736785889
1533128533.3705873,127,0.7251999974250793
1533128552.3156838,128,0.6782000064849854
1533128571.5849423,129,0.6434999704360962
1533128590.5826166,130,0.6506999731063843
1533128609.8012686,131,0.6302000284194946
1533128628.8186386,132,0.6628999710083008
1533128647.821895,133,0.6588000059127808
1533128666.8728318,134,0.6588000059127808
1533128685.8882434,135,0.6517000198364258
1533128705.1107125,136,0.6424999833106995
1533128724.2415578,137,0.6394000053405762
1533128743.1343699,138,0.6833999752998352
1533128762.0060027,139,0.6772000193595886
1533128781.038076,140,0.6333000063896179
1533128800.0981016,141,0.6220999956130981
1533128819.0710373,142,0.647599995136261
1533128838.127713,143,0.6281999945640564
1533128857.1502087,144,0.6588000059127808
1533128876.6278222,145,0.654699981212616
1533128895.6094546,146,0.6485999822616577
1533128914.7021003,147,0.6527000069618225
1533128933.6389875,148,0.6557999849319458
1533128952.6994286,149,0.6679999828338623
1533128971.722443,150,0.6567999720573425
1533128990.718696,151,0.6363999843597412
1533129009.7742705,152,0.661899983882904
1533129028.9877794,153,0.654699981212616
1533129047.954519,154,0.6261000037193298
1533129067.0534751,155,0.6751999855041504
1533129085.9851725,156,0.6291999816894531
1533129105.080033,157,0.6097999811172485
1533129124.0881217,158,0.6628999710083008
1533129143.080462,159,0.6782000064849854
1533129162.1409433,160,0.6557999849319458
1533129181.0943708,161,0.6894999742507935
1533129200.2475019,162,0.6434999704360962
1533129219.3056033,163,0.6628999710083008
1533129238.3265681,164,0.6628999710083008
1533129257.3513196,165,0.6557999849319458
1533129276.4209034,166,0.6639000177383423
1533129295.6135292,167,0.6628999710083008
1533129314.5771086,168,0.6536999940872192
1533129333.5854516,169,0.6517000198364258
1533129353.0193698,170,0.6230999827384949
1533129371.9259696,171,0.6730999946594238
1533129390.992678,172,0.6894999742507935
1533129410.099754,173,0.6884999871253967
1533129429.1131504,174,0.6414999961853027
1533129448.1387062,175,0.661899983882904
1533129467.3061397,176,0.657800018787384
1533129486.339215,177,0.6567999720573425
1533129505.4873886,178,0.6894999742507935
1533129524.491164,179,0.6291999816894531
1533129543.4536142,180,0.6015999913215637
1533129562.69963,181,0.6608999967575073
1533129581.8143418,182,0.5964999794960022
1533129600.7394085,183,0.654699981212616
1533129619.6698346,184,0.6802999973297119
1533129638.9085445,185,0.6669999957084656
1533129658.1395965,186,0.7057999968528748
1533129677.216737,187,0.6527000069618225
1533129696.2248182,188,0.6363999843597412
1533129715.261047,189,0.6863999962806702
1533129734.2146018,190,0.6179999709129333
1533129753.417428,191,0.6628999710083008
1533129772.491096,192,0.6302000284194946
1533129791.5572355,193,0.6741999983787537
1533129810.575494,194,0.6567999720573425
1533129829.9456816,195,0.690500020980835
1533129849.008704,196,0.6251000165939331
1533129867.924496,197,0.6782000064849854
1533129887.0699217,198,0.6639000177383423
1533129905.981575,199,0.6628999710083008
