Wall time,Step,Value
1533126109.9506078,0,156.6212615966797
1533126129.5970693,1,131.57406616210938
1533126148.5702481,2,121.52498626708984
1533126167.3516028,3,112.58418273925781
1533126186.4428797,4,99.48896789550781
1533126205.297181,5,90.31838989257812
1533126224.2908607,6,83.34061431884766
1533126243.3574324,7,79.90345764160156
1533126262.342428,8,70.73204803466797
1533126281.3625364,9,66.87510681152344
1533126300.6164596,10,59.89464569091797
1533126319.5476909,11,55.645328521728516
1533126338.780209,12,53.12211990356445
1533126357.7840133,13,50.11082458496094
1533126376.741209,14,47.96337127685547
1533126395.8216395,15,46.797298431396484
1533126414.6968079,16,45.60308074951172
1533126433.7729254,17,41.900203704833984
1533126452.989134,18,40.98912048339844
1533126472.3527596,19,40.5455207824707
1533126491.5969863,20,40.04627227783203
1533126510.7727177,21,38.353458404541016
1533126529.896253,22,34.75637435913086
1533126548.9979491,23,33.384437561035156
1533126568.1253836,24,29.86298179626465
1533126587.0421634,25,29.33568572998047
1533126606.3926346,26,28.44791030883789
1533126625.3529787,27,26.20987892150879
1533126644.3941958,28,25.57218360900879
1533126663.497852,29,24.78781509399414
1533126682.5987601,30,25.425556182861328
1533126701.6396196,31,23.866683959960938
1533126720.7820508,32,22.145753860473633
1533126739.9955769,33,20.692058563232422
1533126759.0131261,34,20.713634490966797
1533126778.0663116,35,20.530576705932617
1533126797.2719667,36,18.99823760986328
1533126816.350258,37,19.321083068847656
1533126835.3885477,38,17.898595809936523
1533126854.3821197,39,18.550718307495117
1533126873.730453,40,17.01483726501465
1533126892.7996502,41,16.418190002441406
1533126911.7897034,42,15.425138473510742
1533126930.8492386,43,15.474794387817383
1533126950.082625,44,14.335173606872559
1533126969.1146703,45,17.16189193725586
1533126988.1889343,46,15.303696632385254
1533127007.3253791,47,14.425654411315918
1533127026.324157,48,14.389330863952637
1533127045.3767302,49,13.616192817687988
1533127064.4228334,50,12.862197875976562
1533127083.377054,51,12.933917045593262
1533127102.3482912,52,13.365206718444824
1533127121.4938345,53,12.50886058807373
1533127140.7169003,54,12.245040893554688
1533127159.6857297,55,10.846973419189453
1533127178.9202302,56,11.078320503234863
1533127197.8139367,57,12.757566452026367
1533127216.8556461,58,11.675968170166016
1533127235.7882211,59,10.871562957763672
1533127255.1078753,60,10.297067642211914
1533127274.0805414,61,11.10343074798584
1533127293.035547,62,11.511892318725586
1533127312.0472493,63,9.954015731811523
1533127331.2987862,64,9.797627449035645
1533127350.2141829,65,9.870389938354492
1533127369.424125,66,11.300856590270996
1533127388.4357293,67,10.012325286865234
1533127407.3592784,68,9.767624855041504
1533127426.5308235,69,9.014608383178711
1533127445.6468258,70,8.734021186828613
1533127464.7181392,71,8.315228462219238
1533127483.7225099,72,8.634808540344238
1533127502.9904716,73,8.67538833618164
1533127522.2710679,74,8.814220428466797
1533127541.2467206,75,9.093117713928223
1533127560.2237673,76,7.760016441345215
1533127579.4964576,77,8.040315628051758
1533127598.647358,78,7.221432209014893
1533127617.9749308,79,7.384397506713867
1533127636.9698656,80,8.415155410766602
1533127656.0939622,81,7.83124303817749
1533127674.8938885,82,8.005006790161133
1533127694.0045338,83,8.469732284545898
1533127713.1910136,84,7.616366386413574
1533127732.073541,85,7.12747049331665
1533127751.1400099,86,7.028112888336182
1533127770.2986119,87,7.246129989624023
1533127789.253656,88,7.8994669914245605
1533127808.501388,89,6.88526725769043
1533127827.5374203,90,6.975447177886963
1533127846.6047597,91,6.657910346984863
1533127865.5861137,92,6.963382244110107
1533127884.5324097,93,6.924227237701416
1533127903.5573885,94,6.168097496032715
1533127922.6133628,95,6.136331558227539
1533127941.620012,96,6.389640808105469
1533127960.6572726,97,6.140597343444824
1533127979.7530627,98,6.1392011642456055
1533127998.7330256,99,5.729832172393799
1533128017.5997305,100,7.105180740356445
1533128036.6953154,101,6.622726917266846
1533128055.6452727,102,5.950294494628906
1533128074.6528199,103,5.6532416343688965
1533128093.68439,104,6.2096686363220215
1533128112.6428063,105,5.711000919342041
1533128131.6676295,106,5.834474086761475
1533128150.6352162,107,5.372432231903076
1533128169.7549455,108,5.058513164520264
1533128188.8090389,109,5.1394267082214355
1533128207.8255978,110,5.202980041503906
1533128226.8549266,111,5.006156921386719
1533128245.8177464,112,5.456542015075684
1533128264.810715,113,5.571398735046387
1533128284.004153,114,5.028756141662598
1533128303.1424844,115,5.615957260131836
1533128322.246264,116,5.254947662353516
1533128341.3773227,117,5.086620330810547
1533128360.297886,118,4.586878299713135
1533128379.5313694,119,5.4621052742004395
1533128398.6545558,120,5.408668518066406
1533128417.538576,121,5.266790866851807
1533128436.5734184,122,5.11192512512207
1533128455.6123528,123,5.488872051239014
1533128474.5625784,124,5.4394989013671875
1533128493.412987,125,4.571500778198242
1533128512.7595978,126,5.335232257843018
1533128531.9049718,127,5.104304313659668
1533128550.8298464,128,5.822070598602295
1533128570.0493543,129,4.719199180603027
1533128589.126076,130,4.555436134338379
1533128608.260908,131,4.459204196929932
1533128627.3511739,132,3.7965848445892334
1533128646.292737,133,4.921418190002441
1533128665.3799276,134,4.3265156745910645
1533128684.3785772,135,4.165722370147705
1533128703.287212,136,4.132469654083252
1533128722.799371,137,4.456458568572998
1533128741.7065518,138,4.063304424285889
1533128760.5622993,139,3.849754810333252
1533128779.5169928,140,3.8871676921844482
1533128798.5114014,141,4.149641990661621
1533128817.5643456,142,4.0333638191223145
1533128836.6757808,143,4.256640911102295
1533128855.668358,144,4.066357612609863
1533128874.914794,145,4.878674507141113
1533128894.0908227,146,4.785381317138672
1533128913.19776,147,4.324863433837891
1533128932.1806123,148,4.031428813934326
1533128951.2364104,149,4.354421138763428
1533128970.239078,150,4.492061614990234
1533128989.216865,151,3.6516644954681396
1533129008.319131,152,3.768930196762085
1533129027.3644226,153,3.706066370010376
1533129046.4607353,154,3.6449317932128906
1533129065.487571,155,4.078619003295898
1533129084.5342016,156,3.7112185955047607
1533129103.5221803,157,4.5760722160339355
1533129122.521445,158,4.228579044342041
1533129141.6246266,159,3.9023847579956055
1533129160.6679976,160,4.37008810043335
1533129179.5349689,161,4.090031623840332
1533129198.625222,162,4.097771167755127
1533129217.7763495,163,3.1784508228302
1533129236.8116477,164,3.5119354724884033
1533129255.80227,165,3.7124829292297363
1533129274.87385,166,3.3153817653656006
1533129294.122561,167,3.7573342323303223
1533129313.065739,168,3.7792575359344482
1533129332.063919,169,4.640491962432861
1533129351.3412323,170,3.080885410308838
1533129370.4589972,171,3.757615327835083
1533129389.4916434,172,3.873317241668701
1533129408.6372683,173,3.202465534210205
1533129427.5999045,174,3.1916885375976562
1533129446.634795,175,3.3620712757110596
1533129465.8659532,176,3.2231545448303223
1533129484.8131974,177,3.0212249755859375
1533129503.8488047,178,3.0792903900146484
1533129522.9917881,179,2.8602147102355957
1533129541.9903088,180,3.590787172317505
1533129561.1011188,181,3.3290717601776123
1533129580.186568,182,4.700021266937256
1533129599.151849,183,4.051859378814697
1533129618.2523975,184,3.8542354106903076
1533129637.3101237,185,3.9303152561187744
1533129656.4255273,186,3.1040751934051514
1533129675.7498293,187,3.0277671813964844
1533129694.680124,188,3.0803394317626953
1533129713.7304325,189,4.350396156311035
1533129732.8040254,190,3.384300708770752
1533129751.869399,191,4.828708648681641
1533129771.016268,192,4.279007911682129
1533129790.0144975,193,4.244655609130859
1533129809.0685596,194,3.3660600185394287
1533129828.1760776,195,2.8924851417541504
1533129847.5582926,196,3.339104413986206
1533129866.4393678,197,2.8941240310668945
1533129885.5911765,198,2.6223487854003906
1533129904.5078645,199,2.39803409576416
