Wall time,Step,Value
1533126112.0994155,0,0.0
1533126131.1320891,1,0.0
1533126150.041152,2,0.0
1533126168.8819876,3,0.0
1533126187.9048676,4,0.2054000049829483
1533126206.7733142,5,0.2092999964952469
1533126225.8749828,6,0.22220000624656677
1533126244.8852704,7,0.3797999918460846
1533126263.792501,8,0.3625999987125397
1533126282.9051313,9,0.4259999990463257
1533126302.0862627,10,0.4932999908924103
1533126321.207731,11,0.4959000051021576
1533126340.2655802,12,0.5454999804496765
1533126359.2670274,13,0.5641000270843506
1533126378.310121,14,0.5382000207901001
1533126397.255727,15,0.5625
1533126416.141935,16,0.5841000080108643
1533126435.3379927,17,0.5805000066757202
1533126454.508104,18,0.5878000259399414
1533126474.1420166,19,0.6040999889373779
1533126493.1577759,20,0.6003000140190125
1533126512.2418804,21,0.5857999920845032
1533126531.421883,22,0.60589998960495
1533126550.4859128,23,0.6344000101089478
1533126569.5499108,24,0.6092000007629395
1533126588.5500407,25,0.6161999702453613
1533126607.8500824,26,0.6280999779701233
1533126626.8507574,27,0.6514999866485596
1533126645.876762,28,0.6599000096321106
1533126665.1595302,29,0.6342999935150146
1533126684.0382018,30,0.6531000137329102
1533126703.118499,31,0.6582000255584717
1533126722.4411104,32,0.6656000018119812
1533126741.4818134,33,0.65829998254776
1533126760.5048554,34,0.6855000257492065
1533126779.5267513,35,0.6516000032424927
1533126798.738219,36,0.6603000164031982
1533126817.8964212,37,0.6575000286102295
1533126836.8985224,38,0.6743999719619751
1533126856.0280905,39,0.6603999733924866
1533126875.2966783,40,0.6636999845504761
1533126894.3131697,41,0.6632000207901001
1533126913.2894773,42,0.6718000173568726
1533126932.319048,43,0.6642000079154968
1533126951.636648,44,0.6966999769210815
1533126970.5715797,45,0.6754999756813049
1533126989.6339352,46,0.6966000199317932
1533127008.7993891,47,0.666700005531311
1533127027.8133686,48,0.6905999779701233
1533127047.0185814,49,0.6805999875068665
1533127065.8679543,50,0.6539000272750854
1533127084.866535,51,0.6773999929428101
1533127103.894856,52,0.6766999959945679
1533127123.057824,53,0.6769000291824341
1533127142.2320452,54,0.6665999889373779
1533127161.221253,55,0.6929000020027161
1533127180.375537,56,0.680899977684021
1533127199.312628,57,0.6972000002861023
1533127218.369664,58,0.6815000176429749
1533127237.4239302,59,0.6801999807357788
1533127256.534879,60,0.6818000078201294
1533127275.5504246,61,0.6611999869346619
1533127294.4915154,62,0.6829000115394592
1533127313.534843,63,0.6840999722480774
1533127332.7859442,64,0.6908000111579895
1533127351.8351748,65,0.6732000112533569
1533127370.9019082,66,0.6610999703407288
1533127389.8822193,67,0.6660000085830688
1533127409.0859213,68,0.680899977684021
1533127428.0193007,69,0.6847000122070312
1533127447.098022,70,0.6779999732971191
1533127466.1929095,71,0.692300021648407
1533127485.2238781,72,0.6929000020027161
1533127504.535551,73,0.6880999803543091
1533127523.7375572,74,0.6852999925613403
1533127542.8247688,75,0.692799985408783
1533127561.7651567,76,0.6891000270843506
1533127581.0195007,77,0.6990000009536743
1533127600.2390554,78,0.6873000264167786
1533127619.462575,79,0.6743999719619751
1533127638.4539945,80,0.6847000122070312
1533127657.5488365,81,0.6647999882698059
1533127676.3344088,82,0.6784999966621399
1533127695.5164149,83,0.6730999946594238
1533127714.706517,84,0.6783000230789185
1533127733.5773985,85,0.6816999912261963
1533127752.6308138,86,0.6790000200271606
1533127771.7579772,87,0.6783999800682068
1533127790.9689295,88,0.6714000105857849
1533127809.9513688,89,0.6721000075340271
1533127829.1110928,90,0.6725999712944031
1533127848.1021738,91,0.6854000091552734
1533127867.0289514,92,0.6692000031471252
1533127886.0390973,93,0.6898000240325928
1533127904.9791038,94,0.6694999933242798
1533127924.0776467,95,0.6722999811172485
1533127943.069035,96,0.6827999949455261
1533127962.155462,97,0.6782000064849854
1533127981.3557413,98,0.6726999878883362
1533128000.2356024,99,0.6740999817848206
1533128019.0626793,100,0.6514999866485596
1533128038.1310668,101,0.6847000122070312
1533128057.12606,102,0.6855000257492065
1533128076.130067,103,0.6586999893188477
1533128095.1562784,104,0.6780999898910522
1533128114.161129,105,0.6776000261306763
1533128133.1255186,106,0.6783999800682068
1533128152.305908,107,0.6754999756813049
1533128171.2402291,108,0.6718000173568726
1533128190.279294,109,0.6557999849319458
1533128209.300639,110,0.6762999892234802
1533128228.2843015,111,0.6740000247955322
1533128247.2820685,112,0.6721000075340271
1533128266.3583236,113,0.691100001335144
1533128285.5612967,114,0.6593000292778015
1533128304.5785608,115,0.6854000091552734
1533128323.7331083,116,0.6714000105857849
1533128343.0130203,117,0.6786999702453613
1533128361.925337,118,0.675000011920929
1533128381.0242782,119,0.6682999730110168
1533128400.0801895,120,0.6376000046730042
1533128419.0692427,121,0.6812999844551086
1533128438.0563977,122,0.6887000203132629
1533128457.0673633,123,0.6675999760627747
1533128476.0185223,124,0.6703000068664551
1533128494.8440332,125,0.6786999702453613
1533128514.4237857,126,0.6923999786376953
1533128533.3706264,127,0.6669999957084656
1533128552.315721,128,0.6883999705314636
1533128571.5849855,129,0.6748999953269958
1533128590.5826695,130,0.6687999963760376
1533128609.8013067,131,0.6728000044822693
1533128628.8186836,132,0.6729000210762024
1533128647.821935,133,0.670799970626831
1533128666.8728733,134,0.6632000207901001
1533128685.8882864,135,0.685699999332428
1533128705.110755,136,0.6764000058174133
1533128724.2415981,137,0.6800000071525574
1533128743.134411,138,0.6801999807357788
1533128762.00604,139,0.6772000193595886
1533128781.0381076,140,0.6699000000953674
1533128800.0981412,141,0.6615999937057495
1533128819.0710733,142,0.6773999929428101
1533128838.1277509,143,0.6676999926567078
1533128857.1502569,144,0.6876000165939331
1533128876.6278605,145,0.6625000238418579
1533128895.6094954,146,0.6718999743461609
1533128914.7021484,147,0.6873999834060669
1533128933.6390324,148,0.6783000230789185
1533128952.6994672,149,0.6765999794006348
1533128971.7224865,150,0.6880999803543091
1533128990.718734,151,0.6830999851226807
1533129009.7743134,152,0.6836000084877014
1533129028.987816,153,0.6826000213623047
1533129047.9545581,154,0.6807000041007996
1533129067.053518,155,0.6881999969482422
1533129085.985213,156,0.6656000018119812
1533129105.080072,157,0.6585999727249146
1533129124.088173,158,0.6780999898910522
1533129143.080499,159,0.6730999946594238
1533129162.1409838,160,0.7024000287055969
1533129181.0944102,161,0.6909000277519226
1533129200.2475412,162,0.6941999793052673
1533129219.3056412,163,0.6823999881744385
1533129238.3266096,164,0.6868000030517578
1533129257.3513591,165,0.682699978351593
1533129276.420943,166,0.6904000043869019
1533129295.6135664,167,0.6899999976158142
1533129314.577151,168,0.664900004863739
1533129333.5854921,169,0.6704999804496765
1533129353.01941,170,0.6593999862670898
1533129371.9260082,171,0.6747999787330627
1533129390.9927177,172,0.6919000148773193
1533129410.0997927,173,0.6952000260353088
1533129429.113193,174,0.6819000244140625
1533129448.138754,175,0.675000011920929
1533129467.3061879,176,0.6883999705314636
1533129486.3392649,177,0.6840999722480774
1533129505.4874287,178,0.6991000175476074
1533129524.4912012,179,0.6890000104904175
1533129543.453657,180,0.6715999841690063
1533129562.699669,181,0.6858000159263611
1533129581.814381,182,0.6572999954223633
1533129600.7394493,183,0.6840999722480774
1533129619.6698713,184,0.676800012588501
1533129638.9085832,185,0.6913999915122986
1533129658.139648,186,0.6955000162124634
1533129677.2167754,187,0.689300000667572
1533129696.2248638,188,0.6639000177383423
1533129715.261083,189,0.6703000068664551
1533129734.2146409,190,0.6718999743461609
1533129753.4174664,191,0.6802999973297119
1533129772.4911358,192,0.6769000291824341
1533129791.557275,193,0.6970000267028809
1533129810.57554,194,0.6765000224113464
1533129829.9457195,195,0.6880000233650208
1533129849.0087435,196,0.6780999898910522
1533129867.9245358,197,0.671999990940094
1533129887.0699687,198,0.6823999881744385
1533129905.9816177,199,0.6807000041007996
